imdb_id,title,language,country,adult,genres,budget,revenue,release_date,runtime,popularity,avg_rating,people_rated
tt2975590,Batman v Superman: Dawn of Justice,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",250000000,874362803,2016-03-23,152,78.876,5.965,17553
tt18083578,57 Seconds,en,['US'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",0,0,2023-09-29,99,78.863,6.145,392
tt1935859,Miss Peregrine's Home for Peculiar Children,en,"['US', 'GB']",False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",110000000,296482446,2016-09-27,127,78.806,6.832,9652
tt0105470,Stepfather 3,en,"['US', 'GB']",False,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1800000,0,1992-06-04,110,78.734,5.1,36
tt1649418,The Gray Man,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",200000000,454023,2022-07-13,122,78.713,6.966,3401
tt3280262,Cult of Chucky,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",6500000,2200000,2017-10-12,91,78.698,5.8,1215
tt10665342,Halloween Ends,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",20000000,104400000,2022-10-12,111,78.694,6.138,1610
tt3076658,Creed,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",37000000,173600000,2015-11-25,133,78.576,7.414,7195
tt0438488,Terminator Salvation,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",200000000,371353001,2009-05-20,115,78.392,6.056,6244
tt5461944,Hotel Mumbai,en,"['AU', 'SG', 'US']",False,"[{'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",25000000,16900000,2019-03-14,123,78.383,7.535,1461
tt1951266,The Hunger Games: Mockingjay - Part 2,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",160000000,653428261,2015-11-18,137,78.288,6.896,12137
tt6654210,Infinite,en,['US'],False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0,2021-09-09,106,78.14,6.6,1679
tt0317919,Mission: Impossible III,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",150000000,398500000,2006-04-25,126,78.105,6.731,6512
tt4846340,Hidden Figures,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",25000000,236000000,2016-12-10,127,78.084,8.058,9316
tt0790724,Jack Reacher,en,['US'],False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",60000000,218300000,2012-12-20,130,77.926,6.621,6768
tt0209163,The Mummy Returns,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",98000000,443280904,2001-05-04,130,77.919,6.371,6747
tt1535108,Elysium,en,['US'],False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",115000000,286140700,2013-08-07,109,77.914,6.5,8521
tt0234215,The Matrix Reloaded,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",150000000,738599701,2003-05-15,138,77.845,7.048,10578
tt0063462,The Producers,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}]",947000,0,1968-03-18,88,77.815,7.089,736
tt0069768,Battle for the Planet of the Apes,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1700000,8844595,1973-06-15,93,77.719,5.7,854
tt0829482,Superbad,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}]",20000000,170800000,2007-03-20,113,77.66,7.242,6988
tt0295700,Wrong Turn,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",12600000,28650575,2003-05-30,84,77.639,6.347,2556
tt21188080,Lisa Frankenstein,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",13400000,9927714,2024-02-07,102,77.602,6.267,172
tt17663876,Muzzle,en,['US'],False,"[{'id': 28, 'name': 'Action'}]",0,7807,2023-09-29,100,77.556,6.354,192
tt6048922,Greyhound,en,"['CA', 'US']",False,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",50300000,0,2020-07-09,92,77.411,7.407,2761
tt0118692,Beauty and the Beast: The Enchanted Christmas,en,"['US', 'CA']",False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0,0,1997-11-11,72,77.395,6.2,972
tt0472043,Apocalypto,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",40000000,120700000,2006-12-07,139,77.383,7.576,5318
tt0414387,Pride & Prejudice,en,['GB'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",28000000,121600000,2005-09-16,127,77.35,8.08,7754
tt2231253,Wild Card,en,['US'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",30000000,6738764,2015-01-14,92,77.158,5.656,1698
tt8350360,Annabelle Comes Home,en,"['US', 'YU']",False,"[{'id': 27, 'name': 'Horror'}]",30000000,231300000,2019-06-26,106,77.149,6.4,3342
tt27695005,River,ja,['JP'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",0,0,2023-06-23,86,77.066,7.1,23
tt3783958,La La Land,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",30000000,447407695,2016-11-29,129,77.022,7.9,16297
tt13544716,My Hero Academia: World Heroes' Mission,ja,['JP'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",0,38400000,2021-08-06,105,76.975,7.569,483
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,en,"['US', 'GB']",False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",200000000,654900000,2018-11-14,134,76.947,6.862,10525
tt2788710,The Interview,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",44000000,12342632,2014-12-25,113,76.946,6.186,5569
tt5104604,Isle of Dogs,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",62770198,64337744,2018-03-23,101,76.878,7.8,4670
tt1563738,One Day,en,"['US', 'GB']",False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15000000,59400000,2011-03-02,107,76.869,7.431,4118
tt11296142,Downeast,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,0,2021-03-31,88,76.844,6.538,13
tt8480734,75 días,es,['ES'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",0,69546,2022-04-22,0,76.828,6.5,2
tt0259324,Ghost Rider,en,['US'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",110000000,228738393,2007-01-15,114,76.675,5.563,5696
tt0089175,Fright Night,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",9000000,24922237,1985-08-02,107,76.634,7.03,1284
tt5095030,Ant-Man and the Wasp,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",140000000,622674139,2018-07-04,119,76.508,6.941,12902
tt1080016,Ice Age: Dawn of the Dinosaurs,en,['US'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",90000000,886686817,2009-06-26,94,76.426,6.748,7993
tt1648216,Three Steps Above Heaven,es,['ES'],False,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0,2010-12-03,122,76.395,7.738,2920
tt6528290,Knights of the Zodiac,en,['JP'],False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",60000000,7000000,2023-04-27,113,76.362,6.4,1059
tt1959563,The Hitman's Bodyguard,en,"['CA', 'US', 'GB']",False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",30000000,176586701,2017-08-16,118,76.276,6.892,5959
tt0325710,The Last Samurai,en,"['NZ', 'US']",False,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",140000000,456800000,2003-12-05,154,76.267,7.585,6600
tt1277953,Madagascar 3: Europe's Most Wanted,en,['US'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",145000000,746900000,2012-06-06,93,76.209,6.614,5911
tt1615160,The Foreigner,en,"['IN', 'CN', 'GB', 'US']",False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",35000000,145374099,2017-09-28,113,76.166,6.968,2524
tt0070328,Live and Let Die,en,['GB'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7000000,126377836,1973-06-27,121,76.152,6.492,1936
tt0110475,The Mask,en,['US'],False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",23000000,351583407,1994-07-29,101,76.001,6.955,9854
tt0320691,Underworld,en,"['GB', 'US']",False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",22000000,95708457,2003-09-19,122,75.965,6.818,5913
tt0043274,Alice in Wonderland,en,['US'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",3000000,57200000,1951-07-28,75,75.924,7.192,5660
tt2015349,The Greatest Hits,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0,0,2024-04-05,94,75.91,6.6,54
tt1365519,Tomb Raider,en,"['GB', 'US']",False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",94000000,274650803,2018-03-05,118,75.896,6.356,7556
tt5220122,Hotel Transylvania 3: Summer Vacation,en,['US'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",80000000,528600000,2018-06-28,97,75.884,6.9,4227
tt3416828,Ice Age: Collision Course,en,"['AU', 'US', 'GB']",False,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",105000000,408579038,2016-06-23,95,75.849,6.085,4331
tt0090555,Crocodile Dundee,en,"['US', 'AU']",False,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",5000000,328203506,1986-09-26,104,75.849,6.4,1805
tt1156398,Zombieland,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",23600000,102391540,2009-10-07,88,75.811,7.26,11873
tt30524053,Bedspacer,tl,['PH'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,0,2024-01-05,106,75.747,3.9,8
tt6476140,Serenity,en,"['US', 'GB']",False,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",25000000,14500000,2019-01-24,102,75.712,5.451,1478
tt0085701,The Hunger,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",10000000,10200000,1983-04-29,96,75.682,6.657,524
tt0876563,Ponyo,ja,['JP'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",34000000,202404009,2008-07-19,100,75.674,7.746,4083
tt7975244,Jumanji: The Next Level,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",125000000,801693929,2019-12-04,123,75.629,6.909,8308
tt31050020,Once Upon a Deadpool,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",110000000,51349833,2018-12-11,118,75.627,7.1,705
tt29919979,Prom Dates,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}]",0,0,2024-05-03,86,75.618,2.0,1
tt0116367,From Dusk Till Dawn,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",19000000,25800000,1996-01-19,108,75.592,7.021,5673
tt19878422,Patriots Time,ru,['KZ'],False,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",0,0,2022-04-28,101,75.527,7.516,63
tt13238346,Past Lives,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12000000,28126646,2023-06-02,106,75.499,7.8,1266
tt0091499,Maximum Overdrive,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",10000000,7400000,1986-07-25,97,75.496,5.847,704
tt14250484,Nina and the Hedgehog's Secret,fr,"['FR', 'LU']",False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0,0,2023-10-11,82,75.463,7.2,4
tt5918982,Possessor,en,"['CA', 'GB']",False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2500000,911000,2020-10-02,104,75.453,6.386,804
tt0120783,The Parent Trap,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",15000000,92108518,1998-07-28,128,75.453,7.186,3974
tt1259528,Den of Thieves,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",30000000,80509622,2018-01-18,140,75.442,6.803,2733
tt0095925,Pumpkinhead,en,['US'],False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",3500000,4400000,1988-06-09,86,75.388,6.3,432
tt0120812,Rush Hour,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",33000000,244721064,1998-09-18,98,75.367,7.043,4675
tt1972591,King Arthur: Legend of the Sword,en,['GB'],False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",175000000,148700000,2017-05-10,126,75.271,6.543,5527
tt3281548,Little Women,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40000000,216600000,2019-12-25,135,75.258,7.9,6025
tt7909204,Reign of Chaos,en,['GB'],False,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",10000,100,2022-04-12,77,75.16,5.6,38
,Sister-in-law's Taste,ko,['KR'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0,2020-06-10,70,75.119,6.8,14
tt0479143,Rocky Balboa,en,['US'],False,"[{'id': 18, 'name': 'Drama'}]",24000000,155900000,2006-12-20,102,75.099,6.868,3324
tt10648326,Grey Eyes,es,['ES'],False,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0,0,2018-05-11,100,75.013,5.75,24
tt0067992,Willy Wonka & the Chocolate Factory,en,['US'],False,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",3000000,4000000,1971-06-29,99,75.011,7.504,3404
tt0112715,Congo,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",50000000,152022101,1995-06-09,109,74.962,5.5,831
tt3110958,Now You See Me 2,en,['US'],False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",120000000,334900000,2016-06-02,129,74.949,6.826,10460
tt1392214,Prisoners,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",46000000,122126687,2013-09-19,153,74.806,8.095,11293
tt29769154,A Tribe Called Judah,en,['NG'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0,2023-12-15,134,74.794,8.6,7
tt0327056,Mystic River,en,['US'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",25000000,156800000,2003-03-03,138,74.79,7.741,6357
tt8332922,A Quiet Place Part II,en,['US'],False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",61000000,297400000,2021-05-21,96,74.783,7.495,6048
tt1951264,The Hunger Games: Catching Fire,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",130000000,865011746,2013-11-15,146,74.773,7.427,16865
tt4594834,Chi-Raq,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",0,0,2015-12-04,127,74.75,5.8,194
tt0479952,Madagascar: Escape 2 Africa,en,['US'],False,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",150000000,603900000,2008-10-30,89,74.708,6.505,6644
tt3281548,Little Women,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40000000,216600000,2019-12-25,135,75.258,7.9,6025
tt10954984,Nope,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",68000000,170823080,2022-07-20,130,91.516,6.86,3714
tt0840361,The Town,en,['US'],False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",37000000,154026136,2010-09-15,125,55.737,7.211,4833
tt0099817,Dark Angel,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",7000000,9200000,1990-01-26,91,60.97,6.0,278
tt0317919,Mission: Impossible III,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",150000000,398500000,2006-04-25,126,78.105,6.731,6512
tt4846340,Hidden Figures,en,['US'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",25000000,236000000,2016-12-10,127,78.084,8.058,9316
tt0870154,Jungle Cruise,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",200000000,220889446,2021-07-28,127,64.728,7.388,5468
tt0401729,John Carter,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",250000000,284100000,2012-03-07,132,65.959,6.3,5412
tt1277953,Madagascar 3: Europe's Most Wanted,en,['US'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",145000000,746900000,2012-06-06,93,76.209,6.614,5911
tt0209163,The Mummy Returns,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",98000000,443280904,2001-05-04,130,77.919,6.371,6747
tt0234215,The Matrix Reloaded,en,['US'],False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",150000000,738599701,2003-05-15,138,77.845,7.048,10578
tt1121096,Seventh Son,en,"['CA', 'US', 'GB']",False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",95000000,114178613,2014-12-12,102,55.193,5.5,2416
tt22868844,Black Clover: Sword of the Wizard King,ja,['JP'],False,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",0,0,2023-06-16,113,67.47,8.1,252
tt0069768,Battle for the Planet of the Apes,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1700000,8844595,1973-06-15,93,77.719,5.7,854
tt1560220,Zombieland: Double Tap,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",42000000,122800000,2019-10-09,99,108.804,6.936,5456
tt31316096,Hack Your Health: The Secrets of Your Gut,en,['US'],False,"[{'id': 99, 'name': 'Documentary'}]",0,0,2024-04-26,80,73.328,6.938,8
tt0829482,Superbad,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}]",20000000,170800000,2007-03-20,113,77.66,7.242,6988
tt2891174,99 Homes,en,['US'],False,"[{'id': 18, 'name': 'Drama'}]",8000000,1411927,2015-09-25,112,68.151,6.764,717
tt0295700,Wrong Turn,en,['US'],False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",12600000,28650575,2003-05-30,84,77.639,6.347,2556
tt1648216,Three Steps Above Heaven,es,['ES'],False,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0,2010-12-03,122,76.395,7.738,2920
tt5918982,Possessor,en,"['CA', 'GB']",False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2500000,911000,2020-10-02,104,75.453,6.386,804
tt0120783,The Parent Trap,en,['US'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",15000000,92108518,1998-07-28,128,75.453,7.186,3974
tt1259528,Den of Thieves,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",30000000,80509622,2018-01-18,140,75.442,6.803,2733
tt1517451,A Star Is Born,en,['US'],False,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36000000,433888866,2018-10-03,136,79.569,7.5,11392
tt0095925,Pumpkinhead,en,['US'],False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",3500000,4400000,1988-06-09,86,75.388,6.3,432
tt0120812,Rush Hour,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",33000000,244721064,1998-09-18,98,75.367,7.043,4675
tt1972591,King Arthur: Legend of the Sword,en,['GB'],False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",175000000,148700000,2017-05-10,126,75.271,6.543,5527
tt4809774,Lucy 2,en,['US'],False,[],0,0,,0,73.525,0.0,0
tt7909204,Reign of Chaos,en,['GB'],False,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",10000,100,2022-04-12,77,75.16,5.6,38
,Sister-in-law's Taste,ko,['KR'],False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0,2020-06-10,70,75.119,6.8,14
tt0479143,Rocky Balboa,en,['US'],False,"[{'id': 18, 'name': 'Drama'}]",24000000,155900000,2006-12-20,102,75.099,6.868,3324
tt0067992,Willy Wonka & the Chocolate Factory,en,['US'],False,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",3000000,4000000,1971-06-29,99,75.011,7.504,3404
tt0112715,Congo,en,['US'],False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",50000000,152022101,1995-06-09,109,74.962,5.5,831
tt3110958,Now You See Me 2,en,['US'],False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",120000000,334900000,2016-06-02,129,74.949,6.826,10460
tt1241317,Death Note,en,['US'],False,"[{'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",40000000,0,2017-08-25,101,71.734,4.2,3839
tt29769154,A Tribe Called Judah,en,['NG'],False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0,2023-12-15,134,74.794,8.6,7
tt0327056,Mystic River,en,['US'],False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",25000000,156800000,2003-03-03,138,74.79,7.741,6357
